Date,SeasonNumber,Player,MatchId,Map,Category,Playlist,PreCsr,PostCsr,Rank,Outcome,Accuracy,DamageDone,DamageTaken,ShotsFired,ShotsLanded,ShotsMissed,KD,KDA,TotalKills,KillsMelee,KillsGrenade,KillsHeadshot,KillsPower,AssistsEmp,AssistsDriver,AssistsCallout,Deaths,Assists,Betrayals,Suicides,MaxSpree,VehicleDestroys,VehicleHijacks,ExpectedKills,ExpectedDeaths,Score,Perfects,Medals,LengthSeconds,Win,Loss,Draw
2024-08-23 23:05:54,8.0,Zaidster7,fb0483f3-49d7-4152-8b69-ac172c2ab0a6,Argyle - Ranked,CTF 3 Captures,Ranked Arena,1500,1493,6,Loss,64.46,5780,5346,166,107,59,1.0,1.33,17,2.0,1.0,11.0,5.0,0.0,0.0,2.0,17,4,0,0,6,0,0,19.0,19.0,2105.0,0,9,753,0,1,0
2024-08-23 23:20:26,8.0,Zaidster7,126e10c4-8075-4a96-b7d3-3848dffcda77,Recharge - Ranked,Slayer,Ranked Arena,1493,1501,2,Win,53.18,4866,4597,173,92,81,0.88,0.0,14,2.0,0.0,6.0,0.0,0.0,0.0,0.0,16,6,0,0,4,0,0,18.0,14.0,1700.0,0,5,600,1,0,0
2024-08-23 23:33:05,8.0,Zaidster7,3b04b0f2-642c-49eb-9b03-ed0b365027da,Solitude - Ranked,Slayer,Ranked Arena,1501,1510,1,Win,56.91,4291,3813,181,103,78,1.27,5.66,14,2.0,0.0,10.0,0.0,0.0,0.0,0.0,11,8,0,0,4,0,0,14.0,12.0,1800.0,0,4,486,1,0,0
2024-08-23 23:42:39,8.0,Zaidster7,16bfa675-f690-4f0d-bce6-10811333350a,Aquarius - Ranked,CTF,Ranked Arena,1510,1518,3,Win,65.64,5627,6002,195,128,67,0.81,1.0,13,1.0,0.0,9.0,0.0,0.0,0.0,0.0,16,12,0,0,3,0,0,16.0,15.0,2635.0,0,7,601,1,0,0
2024-08-23 23:55:54,8.0,Zaidster7,264e41d0-5f09-45a0-af33-ac6e7ec3d90c,Forbidden - Ranked,CTF 3 Captures,Ranked Arena,1518,1526,3,Win,57.38,1945,1571,61,35,26,1.0,2.33,4,0.0,0.0,4.0,2.0,0.0,0.0,1.0,4,7,0,0,2,0,0,8.0,7.0,870.0,0,3,285,1,0,0
2024-08-24 00:01:17,8.0,Zaidster7,d5b4de02-d192-4e2d-94df-37047ef4ca22,Aquarius - Ranked,CTF,Ranked Arena,1526,1535,1,Win,63.46,1755,1716,52,33,19,0.6,-1.0,3,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5,3,0,0,1,0,0,6.0,5.0,475.0,0,1,203,1,0,0
2024-08-24 00:05:44,8.0,Zaidster7,248adb85-4287-41ac-9b78-c347c0f7866f,Live Fire - Ranked,Oddball,Ranked Arena,1535,1527,8,Loss,52.33,6165,5923,172,90,82,0.95,1.66,19,2.0,0.0,10.0,3.0,0.0,0.0,1.0,20,8,0,0,3,0,0,19.0,17.0,2335.0,0,17,670,0,1,0
2024-08-24 00:18:31,8.0,Zaidster7,16b188b4-7f7b-4201-9bd0-7b57134de0bb,Interference,Strongholds,Ranked Arena,1527,1519,5,Loss,59.38,6614,7524,256,152,104,0.79,-2.0,19,1.0,0.0,16.0,0.0,0.0,0.0,0.0,24,9,0,0,4,0,0,21.0,20.0,2925.0,0,9,777,0,1,0
2024-08-24 00:35:01,8.0,Zaidster7,e577da00-832f-4f28-888f-ced201633ab9,Streets - Ranked,Oddball,Ranked Arena,1519,1511,5,Loss,59.77,8340,7976,261,156,105,1.0,5.66,22,3.0,1.0,13.0,0.0,0.0,0.0,0.0,22,17,0,0,4,0,0,30.0,26.0,3830.0,0,8,1021,0,1,0
2024-08-24 00:53:32,8.0,Zaidster7,04dcdb6b-f082-43ff-a885-580e1f761c49,Aquarius - Ranked,CTF,Ranked Arena,1511,1520,2,Win,58.8,6795,6039,233,137,96,1.26,8.33,24,1.0,2.0,14.0,0.0,0.0,0.0,0.0,19,10,0,0,4,0,0,20.0,18.0,3285.0,0,10,747,1,0,0
2024-08-24 01:07:18,8.0,Zaidster7,49c4764b-67e3-4b9d-95fb-35408345f65e,Interference,Slayer,Ranked Arena,1520,1512,6,Loss,66.04,3538,3581,106,70,36,0.71,-3.33,10,4.0,1.0,2.0,0.0,0.0,0.0,0.0,14,2,0,1,3,0,0,11.0,10.0,1000.0,0,2,400,0,1,0
2024-08-24 01:16:52,8.0,Zaidster7,2c1e59cf-4f8b-4b7b-b1cd-7c5200eb90b4,Recharge - Ranked,King of the Hill,Ranked Arena,1512,1520,4,Win,51.92,4072,4864,156,81,75,0.94,1.33,15,2.0,2.0,10.0,0.0,0.0,0.0,0.0,16,7,0,0,3,0,0,17.0,13.0,2100.0,0,4,550,1,0,0
2024-08-24 01:26:59,8.0,Zaidster7,7940a9ed-7b05-4dcf-8038-c373aafd6544,Interference,Strongholds,Ranked Arena,0,0,1,Draw,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,,0.0,0,0,41,0,0,1
2024-08-24 01:29:34,8.0,Zaidster7,e3b26752-f33c-4723-a6b8-5846ec2bd237,Argyle - Ranked,CTF 3 Captures,Ranked Arena,1520,1520,1,Draw,58.25,5572,7778,194,113,81,0.86,-2.33,24,3.0,0.0,16.0,3.0,0.0,0.0,0.0,28,5,0,0,3,0,0,29.0,27.0,3330.0,0,11,1091,0,0,1
2024-08-24 01:49:53,8.0,Zaidster7,7c8351d9-f862-4a3b-b5c6-09a1daef8575,Interference,Slayer,Ranked Arena,1520,1513,5,Loss,58.54,3592,4793,164,96,68,1.0,0.33,13,3.0,0.0,7.0,1.0,0.0,0.0,0.0,13,1,0,1,5,0,0,12.0,12.0,1250.0,0,9,454,0,1,0
2024-08-24 01:58:50,8.0,Zaidster7,d19fbf45-e3c2-4bca-b8a2-cd0c5589e2a7,Streets - Ranked,Slayer,Ranked Arena,1513,1505,5,Loss,60.87,3930,4063,115,70,45,0.73,-3.0,11,2.0,0.0,7.0,0.0,0.0,0.0,0.0,15,3,0,0,4,0,0,11.0,10.0,1250.0,0,7,403,0,1,0
2024-08-26 17:19:10,8.0,Zaidster7,ea99b5fb-bc46-462b-b4a2-7b4bbef3ad9f,Cliffhanger,FFA Headhunter,Headhunter,0,0,3,Loss,50.0,2025,1888,144,72,72,1.17,2.33,7,0.0,0.0,5.0,0.0,0.0,0.0,0.0,6,4,0,0,2,0,0,14.0,6.0,1700.0,0,4,258,0,1,0
2024-08-26 17:25:36,8.0,Zaidster7,b567dedc-adf2-48c0-9875-fdf0593e9eb3,Live Fire - Ranked,King of the Hill,Ranked Arena,1505,1513,1,Win,64.65,6809,6465,198,128,70,1.1,6.66,22,3.0,1.0,16.0,3.0,0.0,0.0,2.0,20,14,0,0,4,0,0,20.0,20.0,3395.0,0,14,743,1,0,0
2024-08-26 18:00:31,8.0,Zaidster7,4b99eacb-8a80-4460-ab95-c45082bdeac3,Argyle - Ranked,CTF 3 Captures,Ranked Arena,1513,1521,2,Win,58.21,6944,4963,201,117,84,2.0,12.66,20,2.0,0.0,14.0,3.0,0.0,0.0,1.0,10,8,0,0,5,0,0,19.0,19.0,2435.0,0,8,751,1,0,0
2024-08-27 11:13:34,8.0,Zaidster7,c74822e4-19f7-4439-965a-02b8886fed72,Live Fire,FFA Headhunter,Headhunter,0,0,2,Loss,50.81,1992,1350,124,63,61,2.25,5.33,9,4.0,1.0,2.0,0.0,0.0,0.0,0.0,4,1,0,0,4,0,0,7.0,4.0,1550.0,0,3,140,0,1,0
2024-08-27 11:16:50,8.0,Zaidster7,4bc9c941-40c6-44ec-8a63-9540565014b6,Forbidden - Ranked,CTF 3 Captures,Ranked Arena,0,0,1,Draw,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,,0.0,0,0,35,0,0,1
2024-08-27 11:19:33,8.0,Zaidster7,a8bff68f-5991-49ea-b499-8193d8ccac66,Streets - Ranked,Oddball,Ranked Arena,1521,1528,4,Win,59.21,8396,8375,277,164,113,1.07,4.66,29,7.0,4.0,12.0,0.0,0.0,0.0,0.0,27,8,0,0,4,0,0,26.0,25.0,3495.0,0,16,952,1,0,0
2024-08-27 11:39:05,8.0,Zaidster7,4dbcd3fe-d687-4a3e-9609-36101056b3b2,Aquarius - Ranked,CTF,Ranked Arena,0,0,1,Win,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,,0.0,0,0,17,1,0,0
2024-08-27 11:41:21,8.0,Zaidster7,0326a53a-9f9b-4ee5-b646-25dcbea9f8a0,Solitude - Ranked,King of the Hill,Ranked Arena,0,0,1,Draw,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,,0.0,0,0,38,0,0,1
2024-08-27 11:42:33,8.0,Zaidster7,413d8ab9-78b3-4ce8-8d54-c3bc1edf600b,Live Fire - Ranked,Strongholds,Ranked Arena,1528,1520,5,Loss,67.86,5650,5613,168,114,54,1.24,6.0,21,3.0,0.0,16.0,0.0,0.0,0.0,1.0,17,6,0,0,5,0,0,17.0,18.0,2910.0,0,8,663,0,1,0
2024-08-27 12:08:50,8.0,Zaidster7,121025f9-fd0b-4866-9036-9ba2bb021e3a,Aquarius - Ranked,CTF,Ranked Arena,1520,1511,5,Loss,59.29,5168,6644,140,83,57,0.55,-7.0,12,1.0,1.0,6.0,0.0,0.0,0.0,0.0,22,9,0,0,2,0,0,19.0,19.0,2525.0,0,8,748,0,1,0
2024-08-27 12:27:55,8.0,Zaidster7,b3896388-3691-45cc-b852-dad8f66d895f,Live Fire - Ranked,Oddball,Ranked Arena,1511,1503,7,Loss,62.37,5980,7006,186,116,70,0.83,-1.66,20,3.0,1.0,11.0,0.0,0.0,0.0,0.0,24,7,0,0,4,0,0,24.0,21.0,2410.0,0,8,838,0,1,0
2024-08-27 13:36:07,8.0,Zaidster7,d177d52a-93d1-46a9-8fac-b9e3314887fc,Solitude - Ranked,Doubles Slayer,Ranked Doubles,1400,1409,2,Win,61.49,4121,3531,161,99,62,1.0,2.33,8,0.0,0.0,6.0,0.0,0.0,0.0,1.0,8,7,0,0,3,0,0,14.0,9.0,1160.0,0,4,527,1,0,0
2024-08-27 13:47:51,8.0,Zaidster7,d9cf37bd-49b6-4342-b634-0e70113bb166,Sylvanus - Ranked,Doubles Slayer,Ranked Doubles,1409,1422,2,Win,52.26,4421,4770,199,104,95,0.8,-1.33,12,3.0,0.0,7.0,0.0,0.0,0.0,0.0,15,5,0,0,4,0,0,14.0,12.0,1450.0,0,3,615,1,0,0
2024-08-27 13:59:26,8.0,Zaidster7,16d70231-4030-4bc3-b6f2-2bf253d61d59,Recharge - Ranked,Doubles Slayer,Ranked Doubles,1422,1429,2,Win,67.65,3040,2796,102,69,33,1.38,5.0,11,2.0,0.0,7.0,0.0,0.0,0.0,0.0,8,6,0,0,5,0,0,11.0,6.0,1400.0,0,6,527,1,0,0
2024-08-27 14:09:10,8.0,Zaidster7,f39ee42c-f1bc-45c4-91ae-3363313bb01a,Sylvanus - Ranked,Doubles Slayer,Ranked Doubles,1429,1423,3,Loss,64.57,3634,4044,127,82,45,0.79,-2.0,11,1.0,0.0,9.0,0.0,0.0,0.0,1.0,14,3,0,0,2,0,0,11.0,11.0,1260.0,0,5,495,0,1,0
2024-08-27 14:18:25,8.0,Zaidster7,da21cc4b-b225-445f-865d-b21e3d442655,Interference,Doubles Slayer,Ranked Doubles,1423,1419,3,Loss,61.96,6018,4931,163,101,62,1.31,5.33,17,3.0,1.0,10.0,6.0,0.0,0.0,0.0,13,4,0,0,6,0,0,13.0,14.0,1900.0,0,12,640,0,1,0
2024-08-27 14:37:32,8.0,Zaidster7,320ca2e4-e896-41ad-bccd-6ed1f1abe22f,Empyrean - Ranked,Doubles Slayer,Ranked Doubles,1419,1434,1,Win,66.94,4718,3381,124,83,41,1.89,8.66,17,0.0,0.0,16.0,4.0,0.0,0.0,0.0,9,2,0,0,5,0,0,12.0,10.0,1800.0,0,6,492,1,0,0
2024-08-27 14:46:40,8.0,Zaidster7,d2012108-85f6-472a-9323-21b7b7579e4e,Streets - Ranked,Doubles Slayer,Ranked Doubles,1434,1449,1,Win,68.38,3807,3455,136,93,43,1.78,8.66,16,0.0,1.0,11.0,0.0,0.0,0.0,0.0,9,5,0,0,4,0,0,11.0,8.0,1850.0,0,8,426,1,0,0
2024-08-27 19:59:47,8.0,Zaidster7,ba573410-2180-4a45-8f92-f03cfdd02550,Aquarius - Ranked,Slayer,Ranked Arena,1503,1510,3,Win,50.65,3171,4232,154,78,76,1.1,2.0,11,4.0,0.0,6.0,0.0,0.0,0.0,0.0,10,3,0,0,3,0,0,12.0,11.0,1250.0,0,4,442,1,0,0
2024-08-27 20:08:00,8.0,Zaidster7,f09b83cc-0845-421a-ab20-1e03b0634166,Recharge - Ranked,King of the Hill,Ranked Arena,1510,1518,2,Win,51.53,4070,4334,163,84,79,1.08,3.0,13,3.0,1.0,5.0,0.0,0.0,0.0,0.0,12,6,0,0,3,0,0,17.0,15.0,1850.0,0,4,569,1,0,0
2024-08-27 20:19:39,8.0,Zaidster7,5f0e8c9c-5591-468b-8197-91de6e1033ca,Interference,Slayer,Ranked Arena,0,0,1,Draw,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,,0.0,0,0,36,0,0,1
2024-08-27 20:21:12,8.0,Zaidster7,f9a2437a-c66d-44f9-8ad2-c92b032d3372,Forbidden - Ranked,CTF 3 Captures,Ranked Arena,1518,1526,2,Win,56.88,5652,4108,160,91,69,1.9,11.66,19,4.0,0.0,11.0,6.0,0.0,0.0,0.0,10,8,0,0,4,0,0,15.0,15.0,2325.0,0,13,604,1,0,0
2024-08-27 20:37:08,8.0,Zaidster7,6bf0e0ff-f8ee-4325-b1d9-e51e461124ff,Aquarius - Ranked,Slayer,Ranked Arena,1526,1526,5,Left,76.47,1058,978,17,13,4,1.0,0.0,4,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4,0,0,0,2,0,0,3.0,4.0,400.0,0,3,135,0,0,0
2024-08-27 20:39:36,8.0,Zaidster7,84a923e4-730d-49e2-97aa-5c5b77972a26,Solitude - Ranked,King of the Hill,Ranked Arena,1526,1517,5,Loss,52.9,3212,4692,138,73,65,0.65,-4.0,11,2.0,0.0,8.0,0.0,0.0,0.0,0.0,17,6,2,0,2,0,0,13.0,14.0,1300.0,0,3,518,0,1,0
2024-08-27 20:49:45,8.0,Zaidster7,42585d21-d46e-4f4f-b5d1-472452d0c0d0,Argyle - Ranked,CTF 3 Captures,Ranked Arena,1517,1525,1,Win,69.39,6156,5385,196,136,60,1.73,12.66,26,2.0,0.0,20.0,2.0,0.0,0.0,0.0,15,5,0,0,6,0,0,22.0,22.0,3295.0,0,14,873,1,0,0
2024-08-27 21:05:35,8.0,Zaidster7,a05d3cb6-8b51-4e63-b6f0-eae5633daa55,Forbidden - Ranked,CTF 3 Captures,Ranked Arena,1525,1532,1,Win,58.21,6816,5291,201,117,84,1.2,7.0,18,2.0,1.0,10.0,4.0,0.0,0.0,0.0,15,12,0,0,4,0,0,19.0,19.0,2735.0,0,11,747,1,0,0
2024-08-27 21:26:45,8.0,Zaidster7,a511017e-0d0c-4d84-9fc3-2566515768ef,Live Fire - Ranked,Doubles Slayer,Ranked Doubles,1449,1461,1,Win,62.1,3927,4042,124,77,47,1.44,5.33,13,2.0,1.0,4.0,1.0,0.0,0.0,0.0,9,4,0,0,3,0,0,14.0,12.0,1500.0,0,3,603,1,0,0
2024-08-27 21:38:29,8.0,Zaidster7,5d5b5e4d-3c67-42c1-b7d4-a202dda1ce32,Live Fire - Ranked,Oddball,Ranked Arena,1532,1524,8,Loss,66.07,10410,11097,336,222,114,0.97,5.0,34,7.0,1.0,21.0,4.0,0.0,0.0,1.0,35,18,0,0,4,0,0,35.0,31.0,4320.0,0,14,1214,0,1,0
2024-08-27 22:00:13,8.0,Zaidster7,8233cadd-a712-4603-bb44-716a1d6ad561,Interference,Strongholds,Ranked Arena,1524,1532,1,Win,65.79,8055,7531,266,175,91,1.44,9.33,23,4.0,2.0,12.0,0.0,0.0,0.0,0.0,16,7,0,0,6,0,0,21.0,19.0,3025.0,0,15,767,1,0,0
2024-08-27 22:13:57,8.0,Zaidster7,6cf745ed-cdc4-4b62-8374-51aa17db1aa7,Live Fire - Ranked,King of the Hill,Ranked Arena,1532,1524,6,Loss,55.31,6325,6637,226,125,101,0.95,2.33,18,2.0,0.0,13.0,1.0,0.0,0.0,4.0,19,10,0,0,3,0,0,24.0,21.0,2840.0,0,12,813,0,1,0
2024-08-27 22:30:28,8.0,Zaidster7,a313a199-7892-49f7-b742-3cdb6342d291,Recharge - Ranked,King of the Hill,Ranked Arena,1524,1533,4,Win,62.28,7244,5840,281,175,106,1.8,13.66,27,5.0,2.0,16.0,0.0,0.0,0.0,0.0,15,5,0,0,5,0,0,21.0,17.0,3225.0,0,17,691,1,0,0
2024-08-27 22:43:14,8.0,Zaidster7,8df35286-f767-4923-960c-c73601945717,Recharge - Ranked,King of the Hill,Ranked Arena,1533,1542,3,Win,57.93,8598,7252,290,168,122,1.64,18.0,36,3.0,3.0,22.0,0.0,0.0,0.0,0.0,22,12,0,0,5,0,0,24.0,20.0,4250.0,0,21,796,1,0,0
2024-08-27 23:02:03,8.0,Zaidster7,63b2334b-6cc6-43a8-81e9-53d59653c90c,Empyrean - Ranked,CTF 3 Captures,Ranked Arena,1542,1550,4,Win,64.55,8459,6615,189,122,67,1.4,11.33,28,2.0,1.0,19.0,7.0,0.0,0.0,0.0,20,10,0,0,4,0,0,24.0,22.0,3450.0,0,17,892,1,0,0
2024-08-27 23:17:41,8.0,Zaidster7,f9c51b64-98f4-43c6-969d-952a61abe34c,Argyle - Ranked,CTF 3 Captures,Ranked Arena,1550,1557,3,Win,60.14,4996,5951,148,89,59,1.0,1.33,19,1.0,1.0,15.0,5.0,0.0,0.0,1.0,19,4,0,1,6,0,0,20.0,18.0,2305.0,0,16,756,1,0,0
2024-08-29 10:27:27,8.0,Zaidster7,02cb2a06-a32b-4451-a39e-032cb055159e,Live Fire - Ranked,King of the Hill,Ranked Arena,1557,1547,8,Loss,63.31,5090,4951,169,107,62,0.7,-3.33,14,0.0,3.0,10.0,0.0,0.0,0.0,0.0,20,8,0,0,2,0,0,18.0,17.0,1825.0,0,3,645,0,1,0
2024-08-29 10:44:35,8.0,Zaidster7,9a66e01b-136c-41b1-bb3f-4b195e2589b6,Solitude - Ranked,King of the Hill,Ranked Arena,1547,1554,3,Win,68.02,6410,5922,197,134,63,1.11,4.0,21,5.0,0.0,12.0,0.0,0.0,0.0,2.0,19,6,0,0,7,0,0,20.0,20.0,2720.0,0,10,738,1,0,0
2024-08-29 13:39:53,8.0,Zaidster7,b87772cd-8150-438d-b6f1-c652448e600a,Live Fire - Ranked,King of the Hill,Ranked Arena,1554,1545,7,Loss,61.54,4194,5483,143,88,55,0.61,-5.66,11,1.0,0.0,10.0,0.0,0.0,0.0,0.0,18,4,0,0,2,0,0,14.0,18.0,1400.0,0,4,634,0,1,0
2024-08-29 13:54:06,8.0,Zaidster7,f1e6372e-fe37-47d1-bea3-0f3d1f1cc0de,Aquarius - Ranked,Slayer,Ranked Arena,1545,1536,7,Loss,58.56,3373,3132,111,65,46,0.82,-0.66,9,1.0,1.0,6.0,0.0,0.0,0.0,2.0,11,4,0,0,2,0,0,11.0,11.0,1120.0,0,5,424,0,1,0
2024-08-29 17:34:48,8.0,Zaidster7,8824048b-d883-482d-83f0-40229bfdbf53,Argyle - Ranked,CTF 3 Captures,Ranked Arena,1536,1527,5,Loss,61.88,6248,7111,223,138,85,0.67,-3.0,14,3.0,0.0,7.0,0.0,0.0,0.0,0.0,21,12,0,0,3,0,0,19.0,22.0,2370.0,0,7,816,0,1,0
2024-08-29 17:54:00,8.0,Zaidster7,6fe17725-7eb6-40a0-bc7f-8cf9c044363b,Interference,Strongholds,Ranked Arena,1527,1519,5,Loss,57.45,3613,3713,141,81,60,1.22,3.0,11,1.0,0.0,7.0,0.0,0.0,0.0,1.0,9,3,0,0,5,0,0,11.0,12.0,1435.0,0,6,442,0,1,0
2024-08-29 18:02:25,8.0,Zaidster7,0f122eee-3b6c-40b8-abd2-51a95c44143f,Empyrean - Ranked,CTF 3 Captures,Ranked Arena,1519,1511,5,Loss,56.93,4753,5108,137,78,59,1.21,4.0,17,2.0,2.0,5.0,3.0,0.0,0.0,0.0,14,3,1,1,3,0,0,18.0,19.0,1825.0,0,6,752,0,1,0
2024-08-29 18:16:50,8.0,Zaidster7,f58b8df3-8945-4d0b-b991-e1407d4db699,Interference,Strongholds,Ranked Arena,1511,1519,1,Win,64.0,4046,3271,125,80,45,1.43,6.66,10,1.0,0.0,7.0,0.0,0.0,0.0,0.0,7,11,0,0,4,0,0,12.0,11.0,1775.0,0,7,438,1,0,0
2024-08-29 18:28:57,8.0,Zaidster7,53ddd6fe-fea3-4405-9f98-4e9b73d3fb6d,Solitude - Ranked,Slayer,Ranked Arena,1519,1527,1,Win,60.32,3772,3880,126,76,50,1.89,9.0,17,3.0,1.0,10.0,0.0,0.0,0.0,4.0,9,3,0,0,6,0,0,13.0,11.0,1890.0,0,8,470,1,0,0
2024-08-29 18:38:45,8.0,Zaidster7,6dea2418-ad5d-4288-b55e-5c61120d19ad,Interference,Strongholds,Ranked Arena,1527,1534,1,Win,60.99,4899,5954,182,111,71,1.0,2.33,14,3.0,0.0,10.0,0.0,0.0,0.0,2.0,14,7,0,0,3,0,0,17.0,17.0,2145.0,0,5,642,1,0,0
2024-08-30 16:44:57,8.0,Zaidster7,8bce9d6e-41e0-4b56-8dae-8f0d9284765d,Recharge - Ranked,Slayer,Ranked Arena,1534,1534,5,Left,77.78,896,1138,27,21,6,0.2,-3.66,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,0,0,1,0,0,3.0,5.0,150.0,0,1,159,0,0,0
2024-08-30 16:48:12,8.0,Zaidster7,549d8d6c-86c4-446e-9082-a065d1efc1d4,Live Fire - Ranked,Oddball,Ranked Arena,1534,1526,8,Loss,65.49,8871,7701,284,186,98,1.38,11.0,29,4.0,0.0,20.0,2.0,0.0,0.0,1.0,21,9,0,0,4,0,0,27.0,28.0,3455.0,0,14,1043,0,1,0
2024-08-30 17:21:18,8.0,Zaidster7,3e2d252d-cf32-4542-8c86-3c824a8fb83b,Argyle - Ranked,CTF 3 Captures,Ranked Arena,1526,1535,3,Win,50.98,6154,2673,153,78,75,2.78,17.0,25,0.0,1.0,17.0,16.0,0.0,0.0,2.0,9,3,0,0,8,0,0,16.0,16.0,2795.0,0,24,643,1,0,0
2024-08-30 17:34:40,8.0,Zaidster7,2fb03290-98be-4b9d-995c-74bafeadd401,Live Fire - Ranked,Oddball,Ranked Arena,1535,1543,4,Win,63.25,10822,8304,332,210,122,1.9,25.33,40,3.0,2.0,29.0,3.0,0.0,0.0,1.0,21,19,0,0,5,0,0,34.0,30.0,5205.0,0,13,1187,1,0,0
2024-08-30 21:52:05,8.0,Zaidster7,c874b1d8-115f-4fa2-a2dc-e8147dcac295,Live Fire - Ranked,King of the Hill,Ranked Arena,1543,1535,5,Loss,62.33,4154,4400,146,91,55,0.75,-1.33,12,1.0,1.0,9.0,1.0,0.0,0.0,0.0,16,8,0,0,3,0,0,15.0,13.0,1700.0,0,5,520,0,1,0
2024-08-30 22:03:12,8.0,Zaidster7,511e889d-1dc9-48cb-bfa0-70a4abe52382,Streets - Ranked,Oddball,Ranked Arena,1535,1528,5,Loss,62.39,10343,9819,327,204,123,1.52,14.33,35,4.0,1.0,22.0,0.0,0.0,0.0,0.0,23,7,0,0,4,0,0,35.0,31.0,4800.0,0,14,1216,0,1,0
2024-08-30 22:25:36,8.0,Zaidster7,5b79700f-5f22-4cee-b466-7c1b4ed25711,Interference,King of the Hill,Ranked Arena,1528,1537,1,Win,65.71,1570,1271,35,23,12,2.67,5.33,8,2.0,1.0,3.0,0.0,0.0,0.0,0.0,3,1,0,1,4,0,0,6.0,4.0,875.0,0,3,193,1,0,0
2024-08-30 22:29:56,8.0,Zaidster7,76c1101f-8d6f-40ec-a9d6-a45accc38282,Recharge - Ranked,Slayer,Ranked Arena,1537,1529,5,Loss,66.07,3211,3387,112,74,38,0.82,-0.66,9,1.0,0.0,7.0,0.0,0.0,0.0,0.0,11,4,0,0,3,0,0,13.0,11.0,1100.0,0,5,459,0,1,0
2024-08-30 22:39:06,8.0,Zaidster7,94584d04-1b04-4ab8-9280-9634a3660a55,Live Fire - Ranked,Slayer,Ranked Arena,1529,1521,6,Loss,55.24,2582,3235,105,58,47,0.67,-1.66,8,2.0,0.0,5.0,0.0,0.0,0.0,0.0,12,7,0,0,3,0,0,11.0,9.0,1150.0,0,3,379,0,1,0
2024-08-30 22:57:02,8.0,Zaidster7,c665b5e8-b8d7-45ad-8069-51da64caf109,Live Fire - Ranked,Slayer,Ranked Arena,1521,1529,1,Win,54.2,4157,4265,131,71,60,1.08,3.66,14,4.0,1.0,4.0,1.0,0.0,0.0,1.0,13,8,0,0,3,0,0,15.0,12.0,1810.0,0,6,513,1,0,0
2024-08-30 23:06:54,8.0,Zaidster7,9c59cb76-48b2-42f0-8bbc-5b5c7eca7709,Aquarius - Ranked,Slayer,Ranked Arena,1529,1537,2,Win,66.34,3281,4179,101,67,34,0.85,1.0,11,2.0,1.0,5.0,0.0,0.0,0.0,2.0,13,9,0,0,3,0,0,12.0,10.0,1570.0,0,2,431,1,0,0
2024-08-30 23:16:11,8.0,Zaidster7,65bd045a-3205-401f-bd75-c81e135a4a1e,Recharge - Ranked,Strongholds,Ranked Arena,1537,1530,5,Loss,61.43,6473,5455,223,137,86,1.64,12.33,23,3.0,1.0,14.0,0.0,0.0,0.0,0.0,14,10,0,0,5,0,0,20.0,19.0,3125.0,0,15,727,0,1,0
2024-08-30 23:29:44,8.0,Zaidster7,7340bc10-dfd8-4bbd-bce8-d752009c7ee9,Forbidden - Ranked,CTF 3 Captures,Ranked Arena,1530,1522,5,Loss,59.77,2993,4331,87,52,35,0.65,-5.33,11,0.0,0.0,8.0,0.0,0.0,0.0,0.0,17,2,0,0,3,0,0,12.0,12.0,1260.0,0,12,469,0,1,0
2024-08-30 23:39:50,8.0,Zaidster7,a92ffb99-b22a-476e-ac63-1696048354d7,Empyrean - Ranked,CTF 3 Captures,Ranked Arena,1522,1514,5,Loss,58.77,3799,4889,114,67,47,0.79,-3.0,15,1.0,0.0,10.0,4.0,0.0,0.0,0.0,19,3,0,0,3,0,0,17.0,15.0,1725.0,0,8,610,0,1,0
2024-09-03 12:28:30,8.0,Zaidster7,27b7e541-1c15-4e76-b046-7ba91be7ef01,Forbidden - Ranked,CTF 3 Captures,Ranked Arena,1514,1522,1,Win,47.17,2988,3067,106,50,56,1.67,5.0,10,1.0,0.0,5.0,2.0,0.0,0.0,0.0,6,3,0,0,5,0,0,12.0,12.0,1820.0,0,6,465,1,0,0
2024-09-03 12:38:13,8.0,Zaidster7,928f7860-bcde-4716-b604-0954758b8ec6,Argyle - Ranked,CTF 3 Captures,Ranked Arena,1522,1507,5,Left,55.14,3137,4509,107,59,48,0.92,1.0,12,2.0,0.0,6.0,4.0,0.0,0.0,0.0,13,6,0,1,5,0,0,13.0,14.0,1435.0,0,7,555,0,0,0
